,ML_model,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_score,mean_test_precision,mean_test_recall,param_C,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_penalty,param_solver,params,rank_test_accuracy,rank_test_f1_score,rank_test_precision,rank_test_recall,split0_test_accuracy,split0_test_f1_score,split0_test_precision,split0_test_recall,split1_test_accuracy,split1_test_f1_score,split1_test_precision,split1_test_recall,split2_test_accuracy,split2_test_f1_score,split2_test_precision,split2_test_recall,split3_test_accuracy,split3_test_f1_score,split3_test_precision,split3_test_recall,split4_test_accuracy,split4_test_f1_score,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_score,std_test_precision,std_test_recall
408,RandomForestClassifier,18.030593347549438,1.6830164432525634,0.7001,0.43337410943382054,0.35785212339393857,0.5500835306874118,,False,balanced,entropy,15,log2,5,5,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 599}",26,311,16,405,0.7076461769115442,0.4401913875598086,0.3668261562998405,0.5502392344497608,0.697151424287856,0.4127906976744186,0.3469055374592834,0.5095693779904307,0.7055,0.43958135109419594,0.3643533123028391,0.5539568345323741,0.7003501750875438,0.4278892072588347,0.35555555555555557,0.5371702637889688,0.6898449224612306,0.4464285714285714,0.35561877667140823,0.5995203836930456,0.12931120897032833,0.09580061248705689,0.006324686434157388,0.011910666850109193,0.007113136837485221,0.029211961677162467
409,RandomForestClassifier,28.67782588005066,2.8956917762756347,0.6969,0.42957833842877924,0.353829709124621,0.5476902298257088,,False,balanced,entropy,15,log2,5,5,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1000}",51,382,65,416,0.7096451774112944,0.44295302013422816,0.3696,0.5526315789473685,0.6941529235382309,0.4035087719298246,0.3404605263157895,0.49521531100478466,0.703,0.4385633270321361,0.3619344773790952,0.5563549160671463,0.6918459229614807,0.41666666666666663,0.3442879499217527,0.5275779376498801,0.6858429214607303,0.4462081128747795,0.3528591352859135,0.6067146282973621,0.3533663929723314,0.04767070121459734,0.008426265465969354,0.016629508207138866,0.010819235638076833,0.036717678468650816
410,RandomForestClassifier,0.2943896293640137,0.038254165649414064,0.6838,0.42146400579930576,0.3414054403891966,0.5510271511020848,,False,balanced,entropy,15,log2,5,10,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 10}",149,453,147,402,0.7086456771614192,0.45666356011183595,0.37404580152671757,0.5861244019138756,0.6761619190404797,0.4055045871559634,0.3288690476190476,0.5287081339712919,0.7015,0.43732327992459946,0.36024844720496896,0.5563549160671463,0.6668334167083542,0.39999999999999997,0.3203463203463203,0.5323741007194245,0.6658329164582291,0.4078014184397163,0.3234880450070324,0.5515587529976019,0.01958655927345817,0.0016871425256572094,0.01788659541332766,0.02187702563074307,0.0216442224917314,0.02052924926650867
411,RandomForestClassifier,0.4737674713134766,0.05393185615539551,0.6894,0.42172664290307177,0.3449190142810835,0.5433763720124378,,False,balanced,entropy,15,log2,5,10,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 16}",121,451,129,426,0.6891554222888556,0.43144424131627057,0.34911242603550297,0.5645933014354066,0.6901549225387307,0.39571150097465885,0.3338815789473684,0.48564593301435405,0.7075,0.4475920679886686,0.3691588785046729,0.5683453237410072,0.678839419709855,0.40111940298507465,0.3282442748091603,0.5155875299760192,0.6813406703351675,0.4327693677649155,0.34419263456090654,0.5827338129496403,0.013815884142177399,0.0012347761197471804,0.01004619781355229,0.01993465305620391,0.014180872187414699,0.036683426767999336
412,RandomForestClassifier,0.7571040153503418,0.07991499900817871,0.6908,0.4236993974066913,0.346746926190375,0.5448079555494361,,False,balanced,entropy,15,log2,5,10,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 27}",110,442,122,424,0.7031484257871065,0.44382022471910115,0.3646153846153846,0.5669856459330144,0.679160419790105,0.39548022598870053,0.32608695652173914,0.5023923444976076,0.701,0.4369114877589454,0.35968992248062015,0.5563549160671463,0.6863431715857929,0.4112676056338028,0.33796296296296297,0.5251798561151079,0.6843421710855427,0.43101893597835883,0.3453757225433526,0.5731414868105515,0.012830161609016203,0.003859046354260652,0.009525581546245646,0.01780084420713979,0.014092615474485719,0.026880732993507284
413,RandomForestClassifier,1.218637800216675,0.12922978401184082,0.6932,0.42904049277613265,0.3510666028227746,0.5529597896802175,,False,balanced,entropy,15,log2,5,10,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 46}",92,389,103,398,0.704647676161919,0.4344497607655503,0.3620414673046252,0.5430622009569378,0.6946526736631684,0.414189837008629,0.3456,0.5167464114832536,0.695,0.43097014925373134,0.3526717557251908,0.5539568345323741,0.6953476738369184,0.42384105960264895,0.35,0.5371702637889688,0.6763381690845423,0.4417601380500431,0.3450134770889488,0.6139088729016786,0.01437862681634444,0.006265756565695417,0.009222315412778693,0.009406165016469204,0.006176441728053238,0.03278166447998189
414,RandomForestClassifier,2.0538345336914063,0.21922736167907714,0.6977,0.4269874894650924,0.3532316871194866,0.540502873108212,,False,balanced,entropy,15,log2,5,10,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 77}",44,414,75,437,0.7071464267866067,0.4354527938342967,0.36451612903225805,0.5406698564593302,0.6936531734132934,0.40195121951219515,0.3393739703459638,0.49282296650717705,0.704,0.43619047619047624,0.3617693522906793,0.5491606714628298,0.6923461730865432,0.4137273593898952,0.34335443037974683,0.5203836930455635,0.6913456728364182,0.4476275738585497,0.35714285714285715,0.5995203836930456,0.027585262431379567,0.02219418073986487,0.006547686709101934,0.016643699139880615,0.010052137886376553,0.03531401871213147
415,RandomForestClassifier,3.9530677318573,0.3825880527496338,0.6983,0.43396067965330987,0.3569108656566709,0.5543986896607117,,False,balanced,entropy,15,log2,5,10,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 129}",35,302,24,392,0.7051474262868566,0.4391634980988593,0.3643533123028391,0.5526315789473685,0.7021489255372314,0.4168297455968689,0.3526490066225166,0.5095693779904307,0.706,0.44632768361581926,0.3674418604651163,0.5683453237410072,0.6983491745872936,0.4348641049671977,0.3569230769230769,0.5563549160671463,0.6798399199599799,0.4326241134751773,0.3431786216596343,0.5851318944844125,0.1111078504717102,0.01882868151115418,0.009608630599827726,0.009759534442748696,0.008636810405037746,0.025124439831945122
416,RandomForestClassifier,6.297742319107056,0.632301139831543,0.6981,0.43210930082291704,0.35567266055908214,0.5510426256124287,,False,balanced,entropy,15,log2,5,10,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 215}",41,336,38,401,0.7096451774112944,0.44508118433619864,0.37042925278219396,0.5574162679425837,0.6951524237881059,0.4100580270793037,0.34415584415584416,0.507177033492823,0.702,0.4440298507462686,0.36335877862595417,0.5707434052757794,0.6908454227113556,0.4125475285171102,0.3417322834645669,0.5203836930455635,0.6928464232116058,0.44883303411131065,0.3586800573888092,0.5995203836930456,0.038437754182140765,0.04769594100506147,0.006891286714029421,0.017081980143068703,0.01107178885306406,0.033592662168156914
417,RandomForestClassifier,11.081238555908204,1.1532106876373291,0.6982,0.4320152674075287,0.355827181385418,0.5505630959347354,,False,balanced,entropy,15,log2,5,10,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 359}",37,340,35,403,0.7081459270364817,0.44274809160305345,0.3682539682539683,0.5550239234449761,0.696151924037981,0.40856031128404663,0.3442622950819672,0.5023923444976076,0.7035,0.4357754519505233,0.361198738170347,0.5491606714628298,0.6948474237118559,0.4277673545966229,0.35130970724191063,0.5467625899280576,0.688344172086043,0.4452359750667854,0.35410764872521244,0.5995203836930456,0.3090679610264868,0.025429403948130473,0.0069221465006548254,0.013210114248774127,0.008252539224015186,0.030833460627223218
418,RandomForestClassifier,18.644446468353273,1.654613161087036,0.697,0.43002187096668465,0.35418579274870393,0.5481678410381743,,False,balanced,entropy,15,log2,5,10,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 599}",50,374,55,414,0.7076461769115442,0.44126074498567336,0.3672496025437202,0.5526315789473685,0.6951524237881059,0.4077669902912621,0.3431372549019608,0.5023923444976076,0.7075,0.4433872502378686,0.3675078864353312,0.5587529976019184,0.6918459229614807,0.4177693761814745,0.34477379095163807,0.5299760191846523,0.6828414207103551,0.4399293286219081,0.34825174825174826,0.5971223021582733,0.23467437889517465,0.05653427810343686,0.009528686800208526,0.014482357315954856,0.010900409390044666,0.03147869801863739
419,RandomForestClassifier,30.227380800247193,3.425585412979126,0.6982,0.43084625565513196,0.3553419433472135,0.5481698461326632,,False,balanced,entropy,15,log2,5,10,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",37,358,43,413,0.7091454272863568,0.4446564885496183,0.36984126984126986,0.5574162679425837,0.6976511744127936,0.4039408866995074,0.34338358458961477,0.4904306220095694,0.7035,0.44003777148253065,0.3629283489096573,0.5587529976019184,0.6943471735867934,0.4219489120151372,0.3484375,0.5347721822541966,0.6863431715857929,0.44365572315882873,0.352112676056338,0.5995203836930456,0.3741353062884352,0.10413293593218144,0.007792362631303062,0.015765064187213507,0.009685385218350929,0.035631429913469334
420,RandomForestClassifier,0.31561980247497556,0.039223337173461915,0.6815,0.4136451300758673,0.3358480871227661,0.5385726526912442,,False,balanced,entropy,15,log2,5,15,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 10}",153,473,255,442,0.6916541729135433,0.4313364055299539,0.35082458770614694,0.5598086124401914,0.6756621689155422,0.39515377446411926,0.3236641221374046,0.507177033492823,0.6825,0.403755868544601,0.3317901234567901,0.5155875299760192,0.6798399199599799,0.41712204007285975,0.33627019089574156,0.5491606714628298,0.6778389194597298,0.4208633093525179,0.3366906474820144,0.5611510791366906,0.019178186295677444,0.005491151547824439,0.005557110577482663,0.012784328911644197,0.0088349946169028,0.022747596002696827
421,RandomForestClassifier,0.4767611503601074,0.05363683700561524,0.6852,0.4245359453773565,0.34352555680948854,0.5567854956226406,,False,balanced,entropy,15,log2,5,15,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 16}",141,434,137,382,0.697151424287856,0.44505494505494503,0.36053412462908013,0.5813397129186603,0.6861569215392304,0.4064272211720227,0.3359375,0.5143540669856459,0.697,0.43575418994413406,0.3561643835616438,0.5611510791366906,0.6823411705852926,0.4082013047530289,0.33384146341463417,0.5251798561151079,0.6633316658329165,0.4272340425531915,0.3311345646437995,0.6019184652278178,0.010634955806185249,0.0032556505626183756,0.012403369412014328,0.015160091632200948,0.012279886437878336,0.0330393073590873
422,RandomForestClassifier,0.7327497959136963,0.08226690292358399,0.6879,0.42416212218327154,0.3448402797282118,0.5515305531651233,,False,balanced,entropy,15,log2,5,15,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 27}",128,440,132,400,0.6861569215392304,0.4174397031539889,0.3409090909090909,0.5382775119617225,0.6816591704147926,0.3962085308056872,0.3281004709576138,0.5,0.6975,0.44546287809349217,0.36053412462908013,0.5827338129496403,0.6938469234617308,0.42372881355932207,0.3488372093023256,0.539568345323741,0.6803401700850426,0.4379947229551451,0.3458333333333333,0.5971223021582733,0.021025224144625602,0.008100517775998795,0.006732576596066079,0.017159035661299036,0.010574243891496119,0.03471798120290549
423,RandomForestClassifier,1.3492080211639403,0.14534950256347656,0.6909,0.43140974224390227,0.3502847995712189,0.5620613616284007,,False,balanced,entropy,15,log2,5,15,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 46}",109,350,106,365,0.7016491754122939,0.4446511627906977,0.3637747336377473,0.5717703349282297,0.6891554222888556,0.40986717267552186,0.33962264150943394,0.5167464114832536,0.702,0.4429906542056075,0.36294027565084225,0.5683453237410072,0.680840420210105,0.4231464737793851,0.33962264150943394,0.5611510791366906,0.680840420210105,0.43639575971731454,0.34545454545454546,0.592326139088729,0.07254908736920991,0.011371777650096242,0.00942493197375109,0.013167764862003745,0.010889566596563512,0.02491825788338611
424,RandomForestClassifier,2.3273760318756103,0.23258452415466307,0.6967,0.43849362479342563,0.35745717858553955,0.5678089612520509,,False,balanced,entropy,15,log2,5,15,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 77}",54,180,18,341,0.7001499250374813,0.44134078212290506,0.36128048780487804,0.5669856459330144,0.6991504247876063,0.42775665399239543,0.3548895899053628,0.5382775119617225,0.706,0.4452830188679246,0.36702954898911355,0.565947242206235,0.6923461730865432,0.4289693593314763,0.35,0.5539568345323741,0.6858429214607303,0.44912280701754387,0.35408022130013833,0.6139088729016786,0.03257100189916174,0.01848840104888768,0.0069450567298585415,0.00863870030655962,0.0059971815305283355,0.02526899864421655
425,RandomForestClassifier,4.188915395736695,0.42243194580078125,0.694,0.429354729351838,0.3515472110305328,0.5524808417380928,,False,balanced,entropy,15,log2,5,15,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 129}",82,383,97,399,0.703648175912044,0.4421448730009407,0.3643410852713178,0.562200956937799,0.6911544227886057,0.40116279069767435,0.33713355048859933,0.49521531100478466,0.698,0.4323308270676692,0.3554868624420402,0.5515587529976019,0.6953476738369184,0.4270931326434618,0.35139318885448917,0.5443645083932853,0.6818409204602301,0.44405594405594406,0.3493810178817056,0.6091127098321343,0.09986447169254029,0.055265692330701735,0.007305064143523331,0.015419723973078408,0.008852764059844842,0.03646303782529027
426,RandomForestClassifier,6.724663591384887,0.7490201950073242,0.6944,0.43424000947921065,0.353919609604037,0.5625452789921173,,False,balanced,entropy,15,log2,5,15,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 215}",81,295,63,360,0.7051474262868566,0.4412878787878788,0.3652037617554859,0.5574162679425837,0.6931534232883558,0.41412213740458015,0.34444444444444444,0.5191387559808612,0.7,0.4464944649446494,0.36281859070464767,0.580335731414868,0.688344172086043,0.42154131847725157,0.34393939393939393,0.5443645083932853,0.6853426713356678,0.44776119402985076,0.35318559556786705,0.6115107913669064,0.24856151932499454,0.14370662278937116,0.0073092893769796516,0.013774667060951307,0.008905107233574936,0.03147915548091585
427,RandomForestClassifier,12.744763517379761,1.262930202484131,0.6973,0.43507644442376797,0.3563762169366139,0.559189541381249,,False,balanced,entropy,15,log2,5,15,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 359}",47,278,29,375,0.7071464267866067,0.44716981132075473,0.3691588785046729,0.5669856459330144,0.6931534232883558,0.40733590733590735,0.3414239482200647,0.5047846889952153,0.706,0.4452830188679246,0.36702954898911355,0.565947242206235,0.6913456728364182,0.426046511627907,0.34802431610942247,0.5491606714628298,0.6888444222111055,0.4495575221238938,0.35624123422159887,0.6091127098321343,0.5158424865754193,0.20616603043282572,0.007704422422351395,0.016195768911531495,0.010680742720159727,0.03364356875510945
428,RandomForestClassifier,21.546445751190184,2.066003179550171,0.6962,0.43464799942960225,0.3554866431980588,0.5601489627436808,,False,balanced,entropy,15,log2,5,15,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 599}",60,290,40,372,0.7051474262868566,0.44234404536862004,0.365625,0.5598086124401914,0.6931534232883558,0.40961538461538466,0.342443729903537,0.5095693779904307,0.704,0.44360902255639095,0.36476043276661513,0.565947242206235,0.6963481740870435,0.4332399626517273,0.3547400611620795,0.5563549160671463,0.6823411705852926,0.4444444444444444,0.349862258953168,0.6091127098321343,0.2999302086052256,0.3379967640668042,0.008273038131230257,0.013148442641776953,0.008845546654400257,0.03163525526828713
429,RandomForestClassifier,32.08622579574585,2.9301469326019287,0.6957,0.4350003209937543,0.3551464759017402,0.5620663310499926,,False,balanced,entropy,15,log2,5,15,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 1000}",64,282,45,362,0.7081459270364817,0.44801512287334594,0.3703125,0.5669856459330144,0.6921539230384808,0.4076923076923077,0.3408360128617363,0.507177033492823,0.7005,0.4458834412580943,0.3629518072289157,0.5779376498800959,0.6908454227113556,0.4235074626865672,0.3465648854961832,0.5443645083932853,0.6868434217108554,0.44991212653778556,0.3550624133148405,0.6139088729016786,0.872367407176964,0.08801994794424234,0.007649240435345175,0.016663031142250616,0.010672883118839498,0.035468169090453666
430,RandomForestClassifier,0.35178346633911134,0.04953546524047851,0.6783,0.41600732657608913,0.33494600515866485,0.5491174256766835,,False,balanced,entropy,15,log2,5,20,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 10}",158,470,269,410,0.68015992003998,0.41605839416058393,0.336283185840708,0.5454545454545454,0.6821589205397302,0.4154411764705882,0.3373134328358209,0.5406698564593302,0.687,0.42463235294117646,0.3442622950819672,0.5539568345323741,0.671335667833917,0.4010938924339107,0.3235294117647059,0.5275779376498801,0.6708354177088545,0.4228070175438597,0.3333333333333333,0.5779376498800959,0.022028119430700495,0.008109872347419044,0.006296340936089581,0.008285244320093468,0.006738880705022845,0.016746032213589043
431,RandomForestClassifier,0.7415646553039551,0.0860095500946045,0.6817,0.4279227166120176,0.342624101638695,0.570690909090909,,False,balanced,entropy,15,log2,5,20,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 16}",152,405,140,333,0.6796601699150425,0.4188576609247507,0.3372262773722628,0.5526315789473685,0.6861569215392304,0.4174397031539889,0.3409090909090909,0.5382775119617225,0.699,0.44669117647058826,0.3621460506706408,0.5827338129496403,0.6748374187093547,0.4186046511627907,0.3338088445078459,0.5611510791366906,0.6688344172086043,0.4380305602716469,0.33902759526938236,0.6187050359712231,0.19297579088308353,0.027947832148116802,0.010352188196920013,0.012110493593410047,0.010037914086536674,0.027991620850405293
432,RandomForestClassifier,0.8309655666351319,0.09742817878723145,0.6841,0.42330873688759896,0.3421262659993518,0.556312904891398,,False,balanced,entropy,15,log2,5,20,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 27}",148,443,142,383,0.6981509245377311,0.4458715596330275,0.36160714285714285,0.5813397129186603,0.6841579210394803,0.39579349904397704,0.32961783439490444,0.49521531100478466,0.6925,0.4383561643835616,0.35398230088495575,0.5755395683453237,0.6818409204602301,0.40892193308550184,0.3338391502276176,0.5275779376498801,0.663831915957979,0.4275979557069847,0.33157199471598414,0.6019184652278178,0.03345339887360748,0.0037606212111077663,0.01169428298695835,0.018539106104020386,0.013090285451008057,0.03907739502095507
433,RandomForestClassifier,1.287818431854248,0.1305774211883545,0.6897,0.4302463448834327,0.34888365352945716,0.5620594586531732,,False,balanced,entropy,15,log2,5,20,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 46}",118,370,113,366,0.6991504247876063,0.44669117647058826,0.36268656716417913,0.5813397129186603,0.6926536731634183,0.41372735938989513,0.3438985736925515,0.5191387559808612,0.6995,0.4471021159153634,0.36268656716417913,0.5827338129496403,0.6818409204602301,0.405607476635514,0.332312404287902,0.5203836930455635,0.6753376688344173,0.43809523809523804,0.3428184281842818,0.6067146282973621,0.039814465768948044,0.004031831676126824,0.009612818505077987,0.017297645233628464,0.011976953866505024,0.03569744793003597
434,RandomForestClassifier,2.28902587890625,0.22215828895568848,0.6884,0.43369708008036967,0.3496605596091568,0.5721261253198398,,False,balanced,entropy,15,log2,5,20,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 77}",125,306,111,331,0.7016491754122939,0.44670991658943465,0.36459909228441756,0.5765550239234449,0.6901549225387307,0.41398865784499056,0.3421875,0.5239234449760766,0.6975,0.44444444444444436,0.3601190476190476,0.580335731414868,0.6818409204602301,0.42286751361161523,0.34014598540145985,0.5587529976019184,0.6708354177088545,0.44047619047619047,0.3412384716732543,0.6211031175059952,0.11637421335885233,0.017196861660289196,0.011071404787627488,0.01293595585521533,0.010487171317987995,0.03158474391086755
435,RandomForestClassifier,3.7557144165039062,0.3925937652587891,0.6903,0.4315694881490145,0.349768908079035,0.5639778728213601,,False,balanced,entropy,15,log2,5,20,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 129}",112,347,109,356,0.7001499250374813,0.44649446494464945,0.3633633633633634,0.5789473684210527,0.6841579210394803,0.4071294559099437,0.33487654320987653,0.5191387559808612,0.7045,0.4522706209453198,0.3685800604229607,0.5851318944844125,0.680840420210105,0.4059590316573557,0.3318112633181126,0.5227817745803357,0.6818409204602301,0.44599303135888496,0.35020519835841313,0.6139088729016786,0.08594125195137575,0.0271088678887295,0.009974093311205513,0.020554897984175723,0.014718427328645867,0.03707120260749585
436,RandomForestClassifier,6.719290018081665,0.5833898544311523,0.6906,0.43551084729910927,0.3517545725890444,0.5726108997969088,,False,balanced,entropy,15,log2,5,20,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 215}",111,266,93,329,0.697151424287856,0.4399260628465804,0.35843373493975905,0.569377990430622,0.6861569215392304,0.4064272211720227,0.3359375,0.5143540669856459,0.702,0.45119705340699817,0.3662182361733931,0.5875299760191847,0.6903451725862931,0.43366880146386094,0.3505917159763314,0.5683453237410072,0.6773386693346674,0.44635193133047213,0.34759358288770054,0.6235011990407674,0.034520668282289724,0.03281067382040095,0.008584792386229544,0.015701611060810163,0.010225386961225847,0.03531375072121983
437,RandomForestClassifier,13.96624059677124,1.7465115547180177,0.6924,0.4340630382921885,0.3524008016851732,0.5658954654458251,,False,balanced,entropy,15,log2,5,20,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 359}",98,300,82,350,0.7006496751624188,0.4427906976744186,0.3622526636225266,0.569377990430622,0.6906546726636682,0.4132701421800948,0.34222919937205654,0.5215311004784688,0.6985,0.43906976744186044,0.3586626139817629,0.565947242206235,0.6903451725862931,0.4263206672845227,0.3474320241691843,0.5515587529976019,0.6818409204602301,0.44887348353552864,0.3514246947082768,0.6211031175059952,1.4139464931173424,0.058545136406781544,0.00669339192994657,0.01275140864696911,0.0072864249792548574,0.03235155995998953
438,RandomForestClassifier,24.954432487487793,1.6745806217193604,0.6913,0.43623218365340355,0.35250621197419785,0.5730877915849137,,False,balanced,entropy,15,log2,5,20,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 599}",107,247,81,328,0.7021489255372314,0.4450651769087524,0.3643292682926829,0.5717703349282297,0.6881559220389805,0.41020793950850665,0.3390625,0.5191387559808612,0.697,0.4450549450549451,0.36,0.5827338129496403,0.6868434217108554,0.42778793418647165,0.345642540620384,0.5611510791366906,0.6823411705852926,0.45305770887166236,0.353494623655914,0.6306954436450839,1.4383643219471887,0.04449937822401354,0.007214012162659064,0.015412516079754333,0.009218438793979796,0.03596145741346662
439,RandomForestClassifier,30.361812400817872,2.815186643600464,0.6928,0.43630968123097646,0.35370110206712474,0.5702110529758011,,False,balanced,entropy,15,log2,5,20,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 1000}",97,243,67,334,0.703648175912044,0.44631185807656404,0.3660030627871363,0.5717703349282297,0.6911544227886057,0.41254752851711024,0.3422712933753943,0.5191387559808612,0.699,0.4446494464944649,0.3613193403298351,0.5779376498800959,0.6908454227113556,0.4330275229357798,0.35066864784546803,0.565947242206235,0.6793396698349174,0.4450216450216451,0.34823848238482386,0.6163069544364509,1.819741600698583,0.12300784990991713,0.008292157746929927,0.01281557654064606,0.008708315362910736,0.031028236473734604
